# Veto file created Thu Apr 24 18:31:02 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Analyze but then veto data with the following flags: H1:ASDC_LOW_THRESH H1:CALIB_LINE_DROPOUT H1:LIGHTDIP_04PERCENT H2:CALIB_LINE_DROPOUT H2:LIGHTDIP_05PERCENT L1:ASDC_LOW_THRESH L1:CALIB_LINE_DROPOUT L1:LIGHTDIP_05PERCENT
# Total analyzed data to be vetoed: 36296
# start      stop
793546609 793546611
793546689 793546691
793546697 793546700
793546711 793546713
793546714 793546716
793546844 793546849
793546861 793546865
793546892 793546895
793546897 793546899
793546931 793546933
793546962 793546968
793547038 793547041
793547112 793547116
793547117 793547123
793547124 793547126
793547128 793547130
793547225 793547231
793547293 793547298
793547497 793547500
793547503 793547508
793547531 793547534
793547540 793547542
793547543 793547545
793547546 793547549
793547751 793547753
793547765 793547767
793547814 793547816
793547863 793547866
793547953 793547956
793547987 793547991
793547999 793548001
793548040 793548042
793548094 793548096
793548099 793548103
793548138 793548140
793548143 793548146
793548159 793548162
793548181 793548184
793548275 793548277
793548281 793548284
793548299 793548301
793548323 793548326
793548336 793548338
793548372 793548374
793548426 793548429
793548447 793548453
793548454 793548456
793548458 793548461
793548482 793548485
793548519 793548521
793548536 793548538
793548539 793548541
793548547 793548549
793548554 793548557
793548594 793548596
793548599 793548602
793548603 793548607
793548639 793548643
793548666 793548668
793548735 793548737
793548740 793548743
793548796 793548800
793548894 793548896
793548955 793548957
793548987 793548989
793549019 793549021
793549083 793549085
793549089 793549091
793549117 793549119
793549163 793549165
793549225 793549228
793549287 793549289
793549355 793549357
793549384 793549388
793549400 793549402
793549405 793549407
793549419 793549421
793549446 793549448
793552118 793552121
793552417 793552419
793552444 793552448
793556061 793556064
793556234 793556236
793556352 793556356
793556363 793556365
793556380 793556382
793556501 793556503
793556607 793556610
793556736 793556738
793556836 793556838
793557001 793557003
793557009 793557011
793557052 793557054
793557182 793557186
793557252 793557256
793557527 793557530
793557565 793557567
793557577 793557579
793557736 793557738
793557885 793557889
793557925 793557927
793557987 793557989
793558092 793558095
793558102 793558105
793558188 793558191
793558275 793558279
793558295 793558297
793558369 793558373
793558394 793558396
793558400 793558406
793558407 793558409
793558522 793558525
793558571 793558575
793558695 793558698
793558943 793558945
793558947 793558953
793558955 793558957
793559098 793559100
793559120 793559125
793559167 793559169
793559371 793559373
793559424 793559426
793559553 793559556
793559658 793559660
793559670 793559673
793559803 793559806
793559850 793559852
793560066 793560069
793560071 793560073
793560086 793560088
793560153 793560155
793560158 793560161
793560180 793560182
793560274 793560276
793560288 793560291
793560309 793560313
793560326 793560328
793560382 793560384
793560501 793560503
793560547 793560551
793560597 793560600
793560641 793560644
793560659 793560661
793560884 793560886
793561189 793561192
793561205 793561208
793561296 793561298
793561385 793561387
793561389 793561391
793561541 793561543
793561573 793561575
793561626 793561628
793561758 793561760
793561836 793561838
793561877 793561882
793561989 793561991
793562015 793562018
793562051 793562053
793562082 793562084
793562326 793562329
793562411 793562413
793562533 793562536
793562600 793562602
793562777 793562780
793562840 793562842
793562912 793562914
793562921 793562923
793562927 793562929
793562988 793562990
793563012 793563014
793563087 793563090
793563127 793563130
793563182 793563184
793563376 793563378
793563510 793563513
793563555 793563557
793563642 793563645
793563911 793563913
793563917 793563919
793563973 793563975
793564101 793564103
793564250 793564253
793564334 793564336
793564435 793564439
793564551 793564553
793564645 793564647
793564754 793564758
793564809 793564812
793564894 793564897
793564931 793564935
793565187 793565190
793565220 793565223
793565312 793565314
793565323 793565325
793565340 793565342
793565619 793565622
793565627 793565629
793565737 793565739
793565919 793565921
793565964 793565966
793565990 793565992
793566091 793566093
793566108 793566110
793566148 793566153
793566253 793566255
793566297 793566300
793566355 793566357
793566363 793566369
793566419 793566421
793566677 793566679
793566683 793566685
793566732 793566734
793566738 793566742
793566756 793566759
793566767 793566770
793566928 793566931
793567030 793567032
793567059 793567061
793567175 793567179
793567213 793567217
793567226 793567228
793567236 793567238
793567249 793567252
793567299 793567303
793567524 793567526
793567674 793567676
793567716 793567718
793567779 793567781
793567789 793567792
793567851 793567854
793567865 793567867
793567879 793567881
793567950 793567952
793567969 793567972
793568177 793568179
793568239 793568241
793568434 793568436
793568466 793568469
793568541 793568544
793568567 793568569
793568595 793568598
793568949 793568951
793568967 793568970
793568974 793568976
793568986 793568988
793568992 793568995
793569245 793569247
793569283 793569285
793569369 793569372
793569464 793569467
793569533 793569535
793569563 793569566
793569573 793569575
793569606 793569608
793569618 793569620
793569640 793569643
793569649 793569651
793569660 793569663
793569678 793569680
793569688 793569690
793569693 793569696
793569714 793569720
793569760 793569763
793569960 793569962
793570032 793570034
793570056 793570060
793573095 793573097
793573106 793573110
793573122 793573125
793573205 793573210
793573242 793573245
793573252 793573254
793573335 793573339
793573391 793573395
793573467 793573469
793573471 793573475
793573486 793573488
793576166 793576169
793576186 793576188
793576228 793576230
793576387 793576389
793576637 793576639
793576761 793576765
793576875 793576877
793576972 793576975
793577027 793577029
793577071 793577073
793577078 793577080
793577096 793577099
793577113 793577115
793577134 793577136
793577164 793577166
793577178 793577180
793577196 793577200
793577311 793577313
793577322 793577326
793577424 793577426
793577435 793577439
793577572 793577576
793577605 793577607
793577612 793577614
793577617 793577619
793577636 793577638
793577727 793577731
793577857 793577860
793577872 793577874
793577923 793577925
793577978 793577980
793577993 793577996
793578034 793578036
793578077 793578082
793578097 793578099
793578156 793578158
793578274 793578276
793578302 793578306
793578323 793578325
793578351 793578353
793579436 793579438
793579546 793579548
793579583 793579586
793579772 793579774
793579943 793579945
793579962 793579964
793579968 793579971
793580064 793580066
793580176 793580178
793580221 793580223
793580260 793580262
793580463 793580465
793580491 793580493
793580562 793580566
793580659 793580661
793580715 793580721
793580845 793580847
793580929 793580932
793581160 793581163
793581183 793581185
793581229 793581231
793581289 793581292
793581372 793581376
793581458 793581460
793581548 793581550
793581552 793581554
793581583 793581588
793581614 793581617
793581708 793581710
793581723 793581725
793581807 793581809
793581878 793581880
793581937 793581939
793581947 793581949
793581966 793581969
793581980 793581982
793582020 793582025
793582132 793582134
793582255 793582257
793582277 793582279
793582380 793582381
793582598 793582600
793582627 793582631
793582717 793582723
793582727 793582729
793582772 793582774
793582807 793582809
793582838 793582840
793582885 793582889
793582905 793582907
793582917 793582919
793582926 793582929
793582999 793583002
793583119 793583121
793583127 793583131
793583133 793583135
793583139 793583144
793583290 793583292
793583300 793583302
793583305 793583308
793583362 793583364
793583586 793583588
793583626 793583628
793583749 793583751
793583819 793583821
793583836 793583838
793583901 793583905
793583908 793583911
793583932 793583935
793583961 793583965
793584029 793584032
793584045 793584047
793584059 793584061
793584177 793584179
793584256 793584259
793584300 793584302
793584420 793584424
793584506 793584508
793584527 793584531
793585178 793585180
793585377 793585379
793585386 793585390
793585448 793585450
793585562 793585565
793585591 793585594
793585648 793585652
793585719 793585722
793585829 793585832
793586006 793586009
793586102 793586105
793586132 793586135
793586142 793586144
793586253 793586255
793586260 793586262
793586332 793586334
793586359 793586361
793586390 793586394
793586458 793586462
793586526 793586528
793586542 793586546
793586680 793586682
793586713 793586717
793586721 793586723
793586864 793586868
793586891 793586893
793587002 793587004
793587053 793587055
793587138 793587141
793587218 793587220
793587222 793587226
793587234 793587236
793587241 793587243
793587267 793587271
793587302 793587305
793587314 793587317
793587376 793587378
793587379 793587381
793587434 793587437
793587516 793587520
793587681 793587685
793587713 793587717
793587748 793587751
793587824 793587826
793587894 793587900
793587977 793587979
793587989 793587991
793587994 793587996
793588085 793588087
793591945 793591947
793592738 793592740
793592756 793592758
793592807 793592809
793592831 793592833
793592879 793592882
793592906 793592908
793592909 793592911
793592980 793592984
793593072 793593075
793593134 793593136
793593248 793593250
793593293 793593295
793593326 793593329
793593356 793593358
793593376 793593378
793593403 793593406
793593468 793593472
793593562 793593564
793593670 793593674
793593693 793593695
793593835 793593837
793593842 793593844
793593894 793593898
793593972 793593976
793594014 793594017
793594043 793594046
793594051 793594053
793594069 793594073
793594126 793594130
793594145 793594149
793594157 793594159
793594213 793594217
793594249 793594251
793594277 793594279
793594290 793594292
793594313 793594316
793594324 793594326
793594355 793594357
793594392 793594395
793594420 793594423
793594426 793594431
793594470 793594476
793594489 793594493
793594532 793594534
793594540 793594542
793594559 793594562
793594583 793594585
793594593 793594596
793594653 793594658
793594668 793594670
793594763 793594766
793594768 793594771
793594775 793594777
793594806 793594808
793594866 793594868
793594888 793594890
793594898 793594900
793594994 793594998
793595026 793595030
793595076 793595079
793595081 793595086
793595098 793595100
793595109 793595117
793595119 793595131
793595140 793595144
793595164 793595167
793595172 793595176
793595204 793595206
793595213 793595216
793595225 793595228
793595252 793595258
793595259 793595263
793595313 793595317
793595356 793595359
793595411 793595413
793595421 793595423
793595462 793595464
793595466 793595471
793595477 793595481
793595551 793595555
793595587 793595593
793595672 793595674
793595742 793595744
793595754 793595756
793595760 793595763
793595775 793595777
793595784 793595786
793595797 793595799
793595810 793595812
793595828 793595830
793595848 793595852
793595883 793595887
793595895 793595898
793595900 793595903
793595950 793595952
793596002 793596005
793596014 793596017
793596019 793596022
793596040 793596042
793596064 793596066
793596101 793596105
793596125 793596127
793596134 793596140
793596142 793596144
793596162 793596164
793596182 793596184
793596213 793596217
793596234 793596238
793596253 793596255
793596289 793596292
793596294 793596296
793596309 793596311
793596872 793596873
793596882 793596884
793596885 793596887
793596890 793596894
793596913 793596916
793596940 793596942
793596954 793596959
793596972 793596976
793596979 793596981
793596995 793596997
793596999 793597003
793597004 793597006
793597012 793597015
793597103 793597105
793597107 793597109
793597122 793597127
793597169 793597172
793597185 793597187
793597188 793597190
793597194 793597198
793597204 793597206
793597212 793597214
793597221 793597227
793597273 793597275
793597351 793597355
793597451 793597455
793597536 793597538
793597561 793597564
793598606 793598611
793598680 793598683
793598731 793598734
793599435 793599437
793599473 793599475
793599522 793599525
793599535 793599538
793599635 793599637
793599717 793599719
793599796 793599798
793599801 793599808
793599840 793599842
793599928 793599932
793600021 793600023
793600048 793600052
793600063 793600065
793600069 793600072
793600093 793600095
793600114 793600120
793600187 793600190
793600193 793600195
793600218 793600220
793600222 793600224
793600233 793600236
793600250 793600253
793600271 793600276
793600282 793600287
793600392 793600396
793600425 793600428
793600434 793600441
793600457 793600460
793600469 793600474
793600475 793600477
793600481 793600484
793600490 793600494
793600500 793600507
793600509 793600511
793602266 793602269
793602337 793602340
793602410 793602412
793602444 793602446
793602477 793602480
793602578 793602580
793602635 793602639
793602725 793602727
793602759 793602761
793602825 793602827
793602835 793602839
793602845 793602847
793602901 793602903
793602912 793602914
793602915 793602922
793602930 793602934
793602977 793602979
793603001 793603005
793603011 793603013
793603025 793603027
793603097 793603100
793603130 793603137
793603142 793603147
793603189 793603192
793605942 793605945
793606184 793606187
793606198 793606200
793606242 793606244
793606354 793606356
793606431 793606434
793606440 793606444
793606463 793606466
793606474 793606477
793606482 793606484
793606497 793606500
793606558 793606561
793606593 793606595
793606651 793606653
793606705 793606707
793606709 793606715
793606733 793606735
793606759 793606761
793606788 793606792
793612148 793612150
793612241 793612243
793612323 793612325
793612331 793612335
793612500 793612502
793612563 793612568
793612575 793612579
793612598 793612600
793612612 793612618
793612619 793612620
793612971 793612974
793612980 793612983
793612999 793613004
793613016 793613018
793613045 793613051
793613085 793613092
793613098 793613102
793613104 793613109
793613148 793613151
793613192 793613194
793613224 793613227
793613228 793613233
793613235 793613237
793613282 793613286
793613287 793613291
793613294 793613296
793613404 793613406
793613428 793613432
793613448 793613450
793613464 793613466
793613488 793613490
793613494 793613497
793613518 793613520
793618008 793618010
793618077 793618080
793618211 793618215
793618216 793618220
793618221 793618224
793618226 793618229
793618249 793618251
793618288 793618292
793618301 793618305
793618332 793618336
793618405 793618409
793618423 793618425
793618427 793618430
793618516 793618524
793620910 793620923
793621807 793621815
793621822 793621829
793621836 793621840
793621846 793621851
793621980 793621983
793621993 793622007
793622017 793622019
793622022 793622026
793622052 793622055
793622056 793622061
793622067 793622071
793622080 793622082
793622236 793622238
793627796 793627799
793668068 793668070
793668108 793668110
793668133 793668136
793668180 793668184
793668195 793668197
793668199 793668201
793668235 793668240
793668329 793668331
793669524 793669528
793669583 793669586
793669602 793669604
793669620 793669622
793669679 793669680
793671768 793671770
793671772 793671776
793671819 793671821
793671870 793671872
793671890 793671893
793672233 793672236
793672289 793672291
793672333 793672340
793672389 793672391
793674886 793674890
793675255 793675257
793675289 793675291
793675357 793675360
793675394 793675396
793675436 793675439
793675581 793675585
793675720 793675723
793675798 793675800
793675807 793675809
793675922 793675925
793675994 793675996
793676011 793676013
793676028 793676030
793676140 793676142
793676164 793676166
793676187 793676195
793676226 793676229
793676231 793676233
793676236 793676238
793676258 793676260
793676292 793676294
793676335 793676338
793676339 793676341
793676375 793676379
793676380 793676382
793676413 793676416
793676521 793676524
793676542 793676544
793676635 793676637
793676643 793676645
793676710 793676712
793676780 793676787
793676811 793676813
793676841 793676844
793676870 793676873
793676977 793676981
793677196 793677198
793677234 793677238
793677253 793677255
793677344 793677346
793677414 793677416
793677461 793677463
793677533 793677535
793677537 793677539
793677546 793677548
