# Segment list file created Tue Sep 06 13:37:07 BST 2005 by ram on localhost.localdomain
# Input: S3H2L1v06_segs.txt (run S3, ifos H2L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_EXCITATION_V02 H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:INVALID_TIMING L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 320785
#seg    start      stop    duration
 214  754549126  754549342    216
 214  754549402  754549559    157
 215  754550491  754550667    176
 215  754550727  754551203    476
 216  754560467  754561646   1179
 216  754561706  754562036    330
 216  754562096  754562156     60
 216  754562216  754562276     60
 216  754562336  754562513    177
 216  754563113  754563208     95
 216  754563538  754564498    960
 216  754564588  754564678     90
 216  754564738  754565158    420
 216  754565218  754565398    180
 216  754565458  754565488     30
 216  754565608  754565848    240
 216  754565938  754566028     90
 216  754566088  754566298    210
 216  754566358  754566748    390
 216  754566808  754566988    180
 216  754567198  754567318    120
 216  754567378  754567468     90
 216  754567558  754568398    840
 216  754568488  754568883    395
 216  754569483  754569608    125
 216  754569668  754570088    420
 216  754570148  754570328    180
 216  754570388  754570598    210
 216  754570658  754571738   1080
 216  754571798  754573058   1260
 216  754573118  754573393    275
 217  754574568  754575253    685
 217  754575853  754576063    210
 217  754576183  754576273     90
 217  754576333  754576363     30
 217  754576633  754576693     60
 217  754577023  754577122     99
 245  755328088  755328286    198
 245  755328526  755328604     78
 247  755340468  755340567     99
 247  755340960  755341017     57
 247  755341287  755341317     30
 247  755341377  755341617    240
 247  755342277  755342337     60
 247  755342457  755342697    240
 247  755342757  755342787     30
 247  755342967  755342997     30
 247  755343057  755343117     60
 247  755343507  755343777    270
 247  755343927  755344167    240
 247  755344287  755344377     90
 247  755344587  755344827    240
 247  755344947  755345037     90
 247  755345157  755345187     30
 247  755345247  755345397    150
 247  755345457  755345487     30
 247  755345607  755346023    416
 247  755346623  755346738    115
 247  755346978  755347308    330
 247  755347368  755347428     60
 247  755347488  755347608    120
 247  755347668  755347813    145
 248  755349468  755349563     95
 248  755349623  755349653     30
 248  755349863  755350043    180
 248  755350103  755350493    390
 248  755350553  755350583     30
 248  755350853  755351063    210
 248  755351153  755351303    150
 248  755351723  755351753     30
 248  755351813  755351927    114
 248  755351931  755352203    272
 248  755352323  755352393     70
 248  755352993  755353118    125
 249  755354088  755354207    119
 249  755354447  755354561    114
 249  755354837  755354987    150
 249  755355311  755355767    456
 249  755356157  755356727    570
 249  755356787  755357057    270
 249  755357117  755357471    354
 249  755357651  755357687     36
 249  755357807  755357820     13
 250  755359408  755359545    137
 250  755359779  755359929    150
 250  755360259  755360529    270
 250  755360859  755360895     36
 250  755361735  755361879    144
 250  755362209  755362238     29
 251  755365733  755365740      7
 251  755365800  755366043    243
 251  755366163  755366309    146
 251  755366519  755366549     30
 251  755366763  755366793     30
 251  755366943  755367003     60
 251  755367093  755367158     65
 252  755367948  755368019     71
 252  755368079  755368229    150
 252  755368289  755368349     60
 252  755368589  755368813    224
 254  755504040  755504079     39
 254  755504569  755504599     30
 254  755504659  755504739     80
 254  755504959  755505019     60
 254  755505109  755505129     20
 254  755505189  755505273     84
 255  755510040  755510051     11
 255  755510411  755510487     76
 255  755510757  755510787     30
 255  755510937  755511013     76
 256  755512243  755512318     75
 256  755512885  755512915     30
 256  755512975  755512978      3
 256  755513158  755513305    147
 256  755513398  755513578    180
 256  755513818  755513875     57
 256  755513968  755514328    360
 256  755514538  755515058    520
 257  755515848  755516637    789
 257  755516817  755517284    467
 258  755520757  755520762      5
 258  755521452  755521477     25
 258  755522017  755522052     35
 258  755522172  755522287    115
 258  755522442  755522562    120
 258  755522622  755522647     25
 258  755522767  755522952    185
 258  755523192  755523217     25
 258  755523457  755523464      7
 259  755525160  755525288    128
 259  755525348  755525378     30
 259  755525528  755525588     60
 259  755525648  755525708     60
 259  755526308  755526398     90
 259  755526655  755526805    150
 259  755526865  755526985    120
 259  755527225  755527255     30
 259  755527508  755527598     90
 259  755527808  755527873     65
 260  755532841  755532907     66
 260  755533087  755533176     89
 260  755533326  755533331      5
 260  755533334  755533386     52
 260  755533626  755533670     44
 260  755533676  755533693     17
 261  755535648  755535671     23
 261  755535731  755535793     62
 262  755574457  755574570    113
 262  755574900  755575003    103
 262  755575080  755575183    103
 262  755575243  755575343    100
 262  755575943  755576028     85
 262  755576124  755576280    156
 262  755576340  755576664    324
 262  755577204  755577266     62
 263  755607840  755607906     66
 263  755607966  755608056     90
 263  755608303  755608446    143
 263  755608656  755608993    337
 263  755609053  755609136     83
 263  755609196  755609496    300
 263  755609766  755609796     30
 263  755610186  755610216     30
 263  755610336  755610343      7
 263  755610433  755610464     31
 264  755611393  755611421     28
 264  755611691  755611723     32
 264  755611811  755611843     32
 264  755611933  755612021     88
 264  755612261  755612413    152
 265  755614260  755614320     60
 265  755614380  755614530    150
 265  755614740  755614813     73
 266  755618275  755618293     18
 268  755757480  755757546     66
 268  755757696  755757756     60
 268  755757846  755757876     30
 268  755757966  755758056     90
 268  755758326  755758364     38
 269  755759220  755759226      6
 269  755759422  755759452     30
 269  755759992  755760073     81
 270  755761273  755761303     30
 270  755761538  755761628     90
 270  755761808  755761988    180
 271  755780748  755780809     61
 271  755781109  755781150     41
 272  755781888  755781900     12
 273  755781912  755781994     82
 273  755782054  755782114     60
 273  755782354  755782564    210
 273  755782954  755783014     60
 273  755783074  755783217    143
 274  755783748  755783960    212
 274  755784020  755784110     90
 274  755784440  755784590    150
 274  755784650  755784710     60
 274  755784800  755784830     30
 274  755784890  755785190    300
 274  755785400  755785553    153
 275  755786868  755786886     18
 275  755787036  755787276    240
 275  755787516  755787576     60
 275  755787786  755787876     90
 275  755787936  755788506    570
 275  755788566  755788686    120
 275  755788746  755788986    240
 275  755789376  755789406     30
 275  755789616  755789706     90
 275  755790126  755790193     67
 276  755792828  755792850     22
 277  755793768  755793816     48
 277  755794806  755794896     90
 277  755794956  755795040     84
 278  755801088  755801158     70
 278  755801390  755801458     68
 278  755802058  755802118     60
 278  755802178  755802388    210
 278  755802688  755802718     30
 278  755802838  755802929     91
 279  755803033  755803080     47
 280  755805660  755805721     61
 281  755808086  755808176     90
 281  755808386  755808464     78
 282  755809968  755810053     85
 304  755917031  755917081     50
 304  755917555  755917591     36
 304  755917951  755917981     30
 304  755918335  755918341      6
 304  755918455  755918504     49
 306  755924028  755924096     68
 306  755924156  755924276    120
 306  755924516  755924606     90
 306  755924876  755924953     77
 307  755927418  755927505     87
 307  755927565  755927623     58
 307  755927715  755927743     28
 307  755928675  755928825    150
 307  755929815  755929875     60
 307  755930115  755930145     30
 307  755930355  755930399     44
 307  755930849  755930895     46
 307  755931105  755931164     59
 309  755932663  755932968    305
 310  755934327  755934410     83
 311  755935031  755935124     93
 311  755935244  755935250      6
 311  755935310  755935394     84
 311  755935820  755935844     24
 311  755935920  755936000     80
 311  755936324  755936354     30
 311  755936444  755936654    210
 311  755937374  755937704    330
 311  755938244  755938308     64
 312  755943228  755943313     85
 312  755943433  755943643    210
 312  755943853  755943883     30
 312  755944723  755944803     80
 313  755946828  755946916     88
 313  755947096  755947156     60
 313  755947366  755947396     30
 313  755947456  755947606    150
 313  755947666  755947756     90
 313  755948116  755948236    120
 313  755948296  755948356     60
 313  755948446  755948836    390
 313  755949166  755949346    180
 313  755949406  755949436     30
 313  755949886  755950126    240
 313  755950276  755950336     60
 313  755950426  755950516     90
 313  755950666  755950726     60
 313  755950786  755951173    387
 313  755951773  755951898    125
 313  755952198  755952288     90
 313  755952768  755952798     30
 313  755953008  755953098     90
 313  755953248  755953488    240
 313  755953578  755953608     30
 313  755953668  755953788    120
 313  755953938  755954178    240
 313  755954238  755954418    180
 313  755954658  755954778    120
 313  755954838  755954898     60
 313  755955438  755955468     30
 313  755955588  755955618     30
 313  755956098  755956188     90
 313  755956248  755956338     90
 313  755956398  755956668    270
 313  755956788  755956908    120
 313  755957208  755957388    180
 313  755957478  755957543     65
 314  755959479  755959616    137
 314  755959796  755959856     60
 314  755959916  755960246    330
 314  755960466  755960486     20
 314  755960816  755961066    250
 314  755961126  755961276    150
 314  755961336  755961386     50
 314  755961446  755961486     40
 314  755961576  755961626     50
 314  755961786  755961824     38
 315  755963136  755963266    130
 315  755963416  755963466     50
 315  755963556  755963716    160
 315  755963806  755963913    107
 315  755964513  755964623    110
 315  755964803  755964948    145
 316  755966148  755966208     60
 317  755971788  755971858     70
 317  755972038  755972084     46
 318  755974571  755974603     32
 318  755974887  755974917     30
 318  755974977  755975067     90
 318  755975247  755975277     30
 318  755975817  755976043    226
 319  755976049  755976111     62
 319  755976201  755976231     30
 319  755976591  755976653     62
 321  755978832  755978889     57
 321  755979279  755979369     90
 321  755979459  755979528     69
 322  755980800  755981042    242
 322  755981160  755981222     62
 322  755981282  755981312     30
 322  755981762  755981852     90
 322  755981912  755981942     30
 322  755982002  755982073     71
