# Segment list file created Wed Jun 22 15:28:42 BST 2005 by ram on localhost.localdomain
# Input: S3H1L1v06_segs.txt (run S3, ifos H1L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_EXCITATION_V02 H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 357036
#seg    start      stop    duration
 207  754291746  754291788     42
 208  754331176  754331227     51
 208  754331230  754331263     33
 208  754331353  754331413     60
 208  754331503  754331700    197
 208  754331760  754332066    306
 208  754332071  754332073      2
 209  754376697  754376896    199
 210  754376902  754376924     22
 211  754376931  754377241    310
 211  754377301  754377421    120
 211  754377481  754377568     87
 212  754381017  754381085     68
 212  754381205  754381302     97
 212  754381305  754381332     27
 212  754381335  754381356     21
 212  754381359  754381458     99
 212  754381461  754381463      2
 212  754381466  754381513     47
 213  754443540  754443600     60
 213  754443720  754443733     13
 215  754472435  754472653    218
 216  754475928  754476525    597
 216  754476585  754476705    120
 216  754476765  754477665    900
 216  754477905  754478565    660
 216  754478745  754478775     30
 216  754478955  754479165    210
 216  754479375  754479435     60
 216  754479495  754479703    208
 217  754481328  754481421     93
 217  754481601  754481855    254
 217  754481858  754482073    215
 218  754483128  754483176     48
 218  754483179  754483364    185
 218  754483604  754483634     30
 218  754483754  754483813     59
 218  754483817  754483820      3
 219  754488288  754488347     59
 219  754488408  754488493     85
 220  754489436  754489633    197
 221  754532520  754532536     16
 221  754532539  754532580     41
 221  754532686  754532806    120
 221  754533046  754533076     30
 221  754533240  754533256     16
 221  754533436  754533579    143
 221  754533583  754533588      5
 222  754539713  754540035    322
 222  754540185  754540215     30
 222  754540395  754540513    118
 223  754545828  754547233   1405
 224  754549126  754549342    216
 224  754549402  754549559    157
 225  754550491  754550667    176
 225  754550727  754551203    476
 226  754561613  754561646     33
 226  754561706  754562036    330
 226  754562096  754562156     60
 226  754562216  754562276     60
 226  754562336  754562513    177
 226  754563113  754563208     95
 226  754563538  754564498    960
 226  754564588  754564678     90
 226  754564738  754565158    420
 226  754565218  754565398    180
 226  754565458  754565488     30
 226  754565608  754565848    240
 226  754565938  754566028     90
 226  754566088  754566298    210
 226  754566358  754566748    390
 226  754566808  754566988    180
 226  754567198  754567318    120
 226  754567378  754567468     90
 226  754567558  754568398    840
 226  754568488  754568883    395
 226  754569483  754569608    125
 226  754569668  754570088    420
 226  754570148  754570328    180
 226  754570388  754570598    210
 226  754570658  754571738   1080
 226  754571798  754573058   1260
 226  754573118  754573393    275
 227  754574568  754575253    685
 227  754575853  754576063    210
 227  754576183  754576273     90
 227  754576333  754576363     30
 227  754576633  754576693     60
 227  754577023  754577122     99
 255  755328088  755328286    198
 255  755328526  755328604     78
 257  755340468  755340567     99
 257  755340960  755341017     57
 257  755341287  755341317     30
 257  755341377  755341617    240
 257  755342277  755342337     60
 257  755342457  755342697    240
 257  755342757  755342787     30
 257  755342967  755342997     30
 257  755343057  755343117     60
 257  755343507  755343777    270
 257  755343927  755344167    240
 257  755344287  755344377     90
 257  755344587  755344827    240
 257  755344947  755345037     90
 257  755345157  755345187     30
 257  755345247  755345397    150
 257  755345457  755345487     30
 257  755345607  755346023    416
 257  755346623  755346738    115
 257  755346978  755347308    330
 257  755347368  755347428     60
 257  755347488  755347608    120
 257  755347668  755347813    145
