# Segment list file created Tue Sep 06 13:36:34 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 2259415
#seg    start      stop    duration
  80  752635920  752636040    120
  80  752636100  752636280    180
  80  752636519  752636833    314
  81  752638408  752638773    365
  81  752639373  752639453     80
  81  752639573  752639668     95
  82  752665768  752666899   1131
  82  752667049  752667169    120
  82  752667229  752668200    971
  82  752668260  752670293   2033
  83  752671223  752671548    325
  83  752671608  752672940   1332
  83  752673000  752673448    448
  83  752673530  752673951    421
  83  752674041  752674320    279
  83  752674380  752674611    231
  83  752674821  752675151    330
  83  752675211  752676993   1782
  83  752677593  752677604     11
  84  752681090  752681400    310
  84  752681460  752681760    300
  84  752681880  752682480    600
  84  752682600  752682900    300
  84  752683140  752683363    223
  84  752683963  752683993     30
  85  752686010  752686140    130
  85  752686500  752686740    240
  85  752687520  752687640    120
  85  752687700  752687760     60
  85  752687820  752687880     60
  85  752689500  752689620    120
  85  752689680  752689733     53
  85  752690333  752690340      7
  85  752690400  752690940    540
  85  752691000  752691360    360
  85  752691540  752691660    120
  85  752691720  752691840    120
  85  752691900  752692140    240
  86  752703073  752703420    347
  86  752703780  752704200    420
  87  752706720  752706840    120
  87  752706960  752707670    710
  87  752707740  752707980    240
  87  752708040  752708843    803
  87  752709443  752711204   1761
  88  752712344  752713304    960
  89  752716260  752716440    180
  89  752717280  752717580    300
  89  752717940  752718720    780
  89  752718780  752718900    120
  89  752719020  752721060   2040
  89  752721120  752721180     60
  89  752722260  752722320     60
  89  752722588  752724120   1532
  89  752724300  752724360     60
  89  752724540  752724600     60
  89  752725320  752725380     60
  89  752725440  752726100    660
  89  752726220  752726580    360
