# Segment list file created Tue Sep 06 13:36:22 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 255769
#seg    start      stop    duration
 253  754320453  754321053    600
 254  754326823  754327140    317
 254  754327260  754327423    163
 257  754339680  754340163    483
 258  754352303  754352580    277
 258  754352640  754352880    240
 260  754365043  754365643    600
 262  754377783  754378383    600
 262  754384153  754384753    600
 262  754390523  754391123    600
 262  754396893  754397493    600
 262  754403263  754403863    600
 262  754409633  754409700     67
 262  754410060  754410233    173
 272  754505183  754505220     37
 272  754505280  754505500    220
 276  754530663  754530764    101
 279  754543403  754544003    600
 279  754549773  754550373    600
 280  754562513  754563113    600
 280  754568883  754569483    600
 280  754575253  754575853    600
 280  754581623  754582223    600
 282  754594380  754594440     60
 282  754594560  754594800    240
 286  754670803  754670833     30
 289  754709220  754709460    240
 289  754709580  754709623     43
 292  754715804  754715993    189
 295  754728133  754728253    120
 299  754753613  754754049    436
 299  754754052  754754213    161
 301  754759983  754760340    357
 301  754760400  754760583    183
 303  754766353  754766562    209
 303  754766582  754766953    371
 304  754772723  754773323    600
 307  754785463  754786063    600
 307  754791833  754792433    600
 307  754798203  754798803    600
 307  754804573  754805173    600
 307  754810943  754811543    600
 307  754817313  754817913    600
 307  754823683  754824283    600
 307  754830053  754830653    600
 307  754836423  754837023    600
 308  754842793  754843393    600
 309  754849163  754849763    600
 309  754855533  754856133    600
 309  754861903  754862503    600
 311  754868273  754868873    600
 312  754874643  754875243    600
 313  754881013  754881613    600
 314  754887383  754887983    600
 315  754893753  754894353    600
 317  754906493  754907093    600
 318  754912863  754913463    600
 319  754919233  754919833    600
 319  754925603  754926203    600
 319  754931973  754932573    600
 320  754938343  754938943    600
 321  754944713  754945140    427
 321  754945260  754945313     53
 327  754963823  754964400    577
 328  754976563  754977163    600
 328  754982933  754983533    600
 328  754989303  754989903    600
 329  754995673  754996273    600
 329  755002043  755002643    600
 330  755008413  755009013    600
 332  755014783  755015383    600
 342  755059373  755059973    600
 343  755072113  755072580    467
 343  755072700  755072713     13
 344  755078483  755078880    397
 344  755078940  755078953     13
 345  755084853  755085453    600
 345  755091223  755091823    600
 346  755097593  755098193    600
 347  755103963  755104140    177
 347  755104200  755104563    363
 348  755110440  755110933    493
 349  755117188  755117303    115
 350  755123073  755123673    600
 353  755135848  755136013    165
 354  755142183  755142783    600
 354  755148553  755149153    600
 354  755154923  755155523    600
 354  755161293  755161893    600
 355  755167663  755168263    600
 356  755174033  755174633    600
 356  755180403  755180700    297
 356  755180760  755181003    243
 356  755186773  755187373    600
 358  755193143  755193373    230
 366  755231363  755231963    600
 366  755237733  755238333    600
 366  755244103  755244703    600
 368  755256843  755257443    600
 368  755263213  755263813    600
 369  755269583  755270183    600
 370  755282608  755282923    315
 374  755320543  755321143    600
 374  755326913  755327513    600
 375  755339653  755340253    600
 375  755346023  755346623    600
 375  755352393  755352993    600
 379  755371888  755372103    215
 379  755377873  755378068    195
 380  755384243  755384843    600
 380  755390613  755391213    600
 380  755396983  755397180    197
 380  755397240  755397583    343
 381  755403353  755403953    600
 382  755416093  755416693    600
 391  755486460  755486763    303
 392  755492533  755493133    600
 394  755505273  755505873    600
 397  755518500  755518613    113
 400  755537123  755537723    600
 401  755543493  755543804    311
 405  755556233  755556584    351
 413  755575343  755575943    600
 415  755581713  755581920    207
 415  755581980  755582144    164
 419  755594453  755595053    600
 419  755600823  755600924    101
 421  755607193  755607720    527
 443  755735160  755735193     33
 452  755753703  755754303    600
 453  755760073  755760404    331
 457  755766540  755767043    503
 460  755779183  755779783    600
 460  755785553  755786153    600
 461  755791980  755792520    540
 467  755811033  755811240    207
 467  755811300  755811633    333
 473  755823773  755824020    247
 474  755830143  755830743    600
 476  755836513  755837113    600
 477  755842883  755843483    600
 478  755849253  755849853    600
 478  755855623  755856223    600
 478  755861993  755862593    600
 478  755868363  755868524    161
 480  755874780  755874960    180
 480  755875020  755875333    313
 483  755887804  755887920    116
 483  755888040  755888073     33
 489  755919851  755919923     72
 490  755925971  755926293    322
 493  755932511  755932663    152
 494  755938433  755939033    600
 495  755944803  755945384    581
 496  755951173  755951773    600
 496  755957543  755958143    600
 497  755963913  755964513    600
 497  755970283  755970883    600
 498  755976653  755977064    411
 500  755989393  755989993    600
 503  755995980  755996363    383
 505  756002460  756002733    273
 505  756008503  756009103    600
 506  756014873  756015473    600
 507  756021243  756021843    600
 508  756027613  756027824    211
 509  756033983  756034583    600
 509  756040353  756040953    600
 509  756046723  756047323    600
 510  756053093  756053693    600
 511  756065833  756066433    600
 512  756072203  756072803    600
 512  756078573  756078704    131
 513  756084943  756085543    600
 513  756091313  756091724    411
 514  756097683  756098283    600
 515  756104053  756104653    600
 515  756110423  756111023    600
 516  756116793  756117393    600
 517  756123163  756123763    600
 517  756129533  756130133    600
 517  756135903  756136503    600
 517  756142273  756142873    600
 519  756155013  756155504    491
 525  756180493  756181093    600
 528  756193233  756193560    327
 528  756193620  756193833    213
 529  756199603  756200203    600
 530  756205973  756206573    600
 531  756212343  756212943    600
 531  756218713  756219313    600
 534  756225083  756225644    561
 536  756231713  756232053    340
 539  756238193  756238380    187
 546  756263303  756263903    600
 548  756269673  756270273    600
 551  756276043  756276643    600
 551  756282413  756283013    600
 555  756295613  756295753    140
 559  756301523  756302123    600
 561  756307893  756307904     11
 563  756314263  756314744    481
 566  756333373  756333884    511
 573  756403443  756404043    600
 577  756416183  756416753    570
 580  756422693  756423120    427
 581  756428993  756429523    530
 582  756435293  756435404    111
 585  756448033  756448440    407
 585  756448500  756448633    133
 587  756454403  756455003    600
 587  756460773  756461373    600
 587  756467143  756467743    600
 588  756473513  756474113    600
 589  756480353  756480483    130
 589  756486253  756486404    151
 590  756492623  756493223    600
 591  756498993  756499593    600
 592  756505380  756505521    141
 592  756505541  756505963    422
 593  756518103  756518520    417
 593  756518580  756518703    123
 594  756524473  756524564     91
 595  756530843  756531443    600
 597  756537713  756537793     80
 599  756543583  756544183    600
 601  756549953  756550553    600
 601  756556323  756556923    600
 602  756562693  756563293    600
 602  756569063  756569663    600
 604  756588173  756588773    600
 604  756594543  756595143    600
 612  756683723  756684323    600
 613  756690093  756690104     11
 614  756690613  756690693     80
 614  756696463  756697063    600
 615  756702833  756703433    600
 615  756709203  756709803    600
 615  756715573  756716173    600
 616  756721943  756722543    600
 616  756728313  756728913    600
 616  756734683  756735000    317
 616  756735060  756735283    223
 618  756741053  756741653    600
 626  756760163  756760763    600
 631  756779273  756779873    600
 634  756792253  756792420    167
 634  756792480  756792613    133
 636  756798383  756798983    600
 637  756804753  756805320    567
 637  756811123  756811723    600
 638  756817493  756818093    600
 639  756823863  756824463    600
 641  756830233  756830833    600
 642  756836773  756837203    430
 642  756842973  756843573    600
 643  756849343  756849720    377
 643  756849900  756849943     43
 648  756868453  756869053    600
 648  756874823  756875423    600
 648  756881193  756881640    447
 648  756881700  756881793     93
 650  756900303  756900903    600
 651  756906673  756907273    600
 651  756913043  756913643    600
 651  756919413  756919440     27
 651  756919500  756919560     60
 651  756919620  756919920    300
 651  756919980  756920013     33
 652  756932153  756932753    600
 658  756957633  756958233    600
 659  756964003  756964603    600
 659  756970373  756970973    600
 659  756976743  756977343    600
 659  756983113  756983713    600
 660  756989483  756990083    600
 660  756995853  756996453    600
 661  757002223  757002823    600
 662  757008593  757009193    600
 664  757014963  757015200    237
 668  757046813  757047413    600
 669  757059553  757060153    600
 671  757065946  757066523    577
 672  757072293  757072893    600
 673  757078663  757078753     90
 675  757091403  757091760    357
 675  757091820  757092003    183
 676  757129623  757130223    600
 676  757135993  757136593    600
 676  757142363  757142963    600
 677  757148733  757149333    600
 679  757155103  757155703    600
 679  757161473  757162073    600
 679  757167843  757168443    600
 679  757174213  757174813    600
 681  757193806  757193923    117
 682  757199693  757200293    600
 683  757206063  757206663    600
 686  757218803  757219403    600
 687  757225186  757225773    587
 689  757231543  757232100    557
 689  757237913  757238384    471
 691  757244283  757244883    600
 692  757250653  757251253    600
 692  757257023  757257623    600
 693  757263393  757263993    600
 694  757269763  757270273    510
 696  757276133  757276500    367
 696  757276620  757276733    113
 697  757282503  757283103    600
 697  757288873  757289473    600
 698  757295686  757295843    157
 699  757301613  757302213    600
 702  757307986  757308583    597
 710  757320826  757321323    497
 711  757327093  757327200    107
 711  757327260  757327507    247
 711  757327511  757327693    182
 712  757333463  757334063    600
 712  757339833  757340433    600
 712  757346203  757346760    557
 713  757352573  757353173    600
 717  757390793  757391393    600
 717  757397163  757397763    600
 717  757403533  757404133    600
 717  757409903  757410503    600
 719  757416273  757416873    600
 720  757422643  757423243    600
 720  757429013  757429484    471
 721  757435383  757435740    357
 721  757435860  757435983    123
 722  757441753  757442353    600
 723  757448123  757448580    457
 725  757467233  757467240      7
 728  757473603  757474203    600
 730  757486343  757486943    600
 731  757492713  757493313    600
 733  757505453  757506053    600
 736  757518286  757518600    314
 736  757518660  757518720     60
 736  757518780  757518793     13
 739  757530933  757531533    600
 740  757543673  757544273    600
 743  757556413  757557013    600
 745  757562783  757563164    381
 746  757569153  757569753    600
 747  757575523  757576123    600
 748  757581893  757582493    600
 748  757588263  757588863    600
 748  757594633  757595233    600
 748  757601003  757601603    600
 748  757607373  757607940    567
 750  757620168  757620713    545
 750  757626483  757626955    472
 750  757626975  757627083    108
 756  757646100  757646193     93
 757  757651963  757652040     77
 757  757652100  757652340    240
 757  757652400  757652520    120
 757  757658333  757658760    427
 757  757658820  757658933    113
 759  757664703  757665303    600
