# Segment list file created Thu Apr 24 18:30:58 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Total duration of segments to be analyzed: 1356922
#seg    start      stop    duration
 181  794647920  794648667    747
 182  794651105  794658900   7795
 182  794658960  794670384  11424
 182  794670444  794671618   1174
 183  794672387  794675436   3049
 183  794675496  794675796    300
 183  794675856  794675946     90
 184  794676612  794677580    968
 184  794677640  794677820    180
 184  794677880  794678820    940
 184  794678880  794680554   1674
 185  794682321  794682626    305
 185  794682686  794683560    874
 185  794683620  794683930    310
 186  794685119  794685120      1
 186  794685180  794689920   4740
 186  794690040  794690542    502
 187  794691527  794691817    290
 187  794692829  794692920     91
 187  794692980  794693040     60
 188  794699317  794699880    563
 188  794699940  794700120    180
 188  794700300  794701410   1110
 189  794702248  794710094   7846
 189  794710154  794717040   6886
 189  794717100  794720280   3180
 190  794723770  794724504    734
 191  794725814  794729017   3203
 191  794729077  794732989   3912
 191  794733049  794734786   1737
 192  794735382  794736098    716
 192  794736158  794736398    240
 192  794736458  794736578    120
 193  794737334  794737842    508
 193  794737902  794738439    537
 193  794738499  794738739    240
 193  794738799  794739583    784
 193  794739643  794739703     60
 193  794739763  794739823     60
 193  794739883  794740063    180
 193  794740123  794740307    184
 193  794740427  794740747    320
 193  794740807  794740867     60
 193  794741047  794741107     60
 193  794741167  794741227     60
 193  794741287  794741407    120
 193  794741527  794741771    244
 193  794741951  794742191    240
 193  794742251  794742351    100
 193  794742411  794742711    300
 193  794742771  794743071    300
 193  794743131  794743191     60
 193  794743371  794743375      4
 193  794743495  794743555     60
 193  794743615  794743702     87
 193  794743822  794743942    120
 193  794744002  794744062     60
 193  794744182  794744302    120
 193  794744362  794744542    180
 193  794744722  794744786     64
 193  794744906  794745086    180
 193  794745146  794745446    300
 193  794745506  794745626    120
 193  794745746  794745810     64
 193  794745870  794745930     60
 193  794746110  794746230    120
 193  794746290  794746470    180
 193  794746530  794746894    364
 193  794746954  794747021     67
 193  794747081  794747141     60
 193  794747201  794747561    360
 193  794747621  794747681     60
 193  794747741  794747801     60
 193  794747861  794747914     53
 193  794747974  794748034     60
 193  794748094  794748214    120
 193  794748454  794748634    180
 193  794748694  794748799    105
 193  794748979  794749039     60
 193  794749099  794749219    120
